,venue,lat,lon,address,category
1339,Manhattan Tower,25.07055222604415,55.20727678179559,Jumeirah Village,Residential Building (Apartment / Condo)
1340,Real Cinema 2,25.080818,55.216166,,Dive Bar
1341,ENOC (اينوك),25.076471921569834,55.20974155163157,,Gas Station
1342,Crystal residence JVC,25.066191,55.214257,Jvc,Residential Building (Apartment / Condo)
1343,Mirabella 1,25.06330214316608,55.21164545956411,,Residential Building (Apartment / Condo)
1344,JVC Park 11/2,25.061354,55.21217,Jumeirah Village Circle,Park
1345,M1 AMSA Pool,25.066370084829707,55.210998233993045,,Pool
1346,Cafe Ginger,25.067646,55.207958,Condor Castle,Café
1347,Mosque Ali al Haj مسجد علي الحاج,25.082859774824318,55.22752806284242,Barsha South,Mosque
1348,All Day Supermarket,25.066449844885273,55.21018617512378,,Convenience Store
1349,The Evening Walk,25.085833785721782,55.21874368725647,,Other Great Outdoors
1350,Fortunato,25.06561579796653,55.21296255944067,,Residential Building (Apartment / Condo)
1351,ENERGY Metro Station,25.08321360342627,55.20960132212444,,Light Rail Station
1352,MIPL (Mpac International Players League),25.08072921549005,55.2137705512153,Gems World Academy,Basketball Court
1353,Diamond Views 2,25.063341389593973,55.21532035521357,Jumairah Village South Circle,Residential Building (Apartment / Condo)
1354,Diamond views,25.062582824084206,55.21474681655927,Jumairah Village South Circle,Residential Building (Apartment / Condo)
1355,Diamond Views 3,25.06245876195517,55.21778008061159,,Residential Building (Apartment / Condo)
1356,"Emirates Gardens, Magnolia 1",25.0604321,55.2214673,,Residential Building (Apartment / Condo)
1357,Mirabella 5 - Jumeirah Village Circle,25.065837883979246,55.214226141463406,Jumeirah Village Circle,Housing Development
1358,Jumeirah Village Circle Basketball Court,25.06911879348354,55.209903355194115,,Basketball Court
1359,Diamond Views 2 - Pool,25.063272763355435,55.215372495220834,,Pool
1360,Manhattan Tower Gym,25.06815099173295,55.20733610802693,,Gym
1361,Bilall Mosque,25.086046,55.223711,AlBarsha2,Mosque
1362,Le Grand Chateau Pool,25.064329523496568,55.20743318740315,Jumeirah Village Circle,Pool
1363,Cupagahwa,25.080784,55.215634,ENOC Al Khail Road,Café
1364,Atlantis Management & Staff Accommodation,25.066592000849116,55.20979009266827,Jumeirah Village South (Gate 10),Residential Building (Apartment / Condo)
1365,GEMS World Academy,25.082256940330105,55.21958113741203,,School
1366,laundry centre,25.066417772529892,55.21020538932805,"atlantis accommodation, jumeirah village south,gate 10,building s1,basement level",Laundry Service
1367,Diamonds Views 4,25.064342247797406,55.21631178737111,,Residential Building (Apartment / Condo)
1368,Jogging in JVC,25.068699293390292,55.207201275742385,JV Circle,Athletics & Sports
1369,MABES,25.066404,55.210153,"M1, AMSA",Residential Building (Apartment / Condo)
1370,Noel's Kingdom,25.066409879970507,55.2100597655949,,Residential Building (Apartment / Condo)
1371,S4 Building Amsa,25.067214925548175,55.2100220113341,,Residential Building (Apartment / Condo)
1372,S5 - Atlantis Management Staff Accommodation,25.06770357883716,55.20941307873937,Jumeirah Village South,Residential Building (Apartment / Condo)
1373,Bartowski's Head Quarter,25.067386845919643,55.20979009266827,Jumeirah village,Residential Building (Apartment / Condo)
1374,Condor Castle,25.067556,55.208016,Jumeirah Village,Residential Building (Apartment / Condo)
1375,Masjid Ali AlHajj,25.080889330675713,55.227908605282515,Barsha south,Mosque
1376,Amsa Basketball Court,25.06721134686991,55.2100220113341,,Basketball Court
1377,CARLSBAD MINERAL WATER,25.08331865592384,55.230300426192116,710 YES BUSINESS CENTER,Campaign Office
1378,Stars Restaurant - AMSA,25.066774,55.210036,S2 AMSA Building,Restaurant
1379,Chez Moe,25.078009,55.2138,Barsha Police Station,Café
1380,AMSA Bus Stop,25.06672663379419,55.20954165730182,Jumeirah Village South,Bus Station
1381,Al Barsha 2 Park 3,25.094232968246914,55.21300415887635,,Park
1382,Spinneys Market Al Barsha,25.094915199874695,55.214221600637295,Barsha,Convenience Store
1383,Boots,25.08070139299264,55.21059911399339,"Block C-Uptown MotorCity, Dubai(Ground Floor)",Pharmacy
1384,Chimes,25.091449925272183,55.20237981269013,Seven Sands Hotel,
1385,Diageo Dubai Office,25.098091385239783,55.21669398670733,Grosvenor Business Tower,Office
1386,ENOC (اينوك),25.0808333,55.2158333,"Al Khail Rd, E 44, Al Barsha South",Gas Station
1387,Car Wash,25.08074486666285,55.216150475318415,Enoc Petrol Station,Car Wash
1388,Starbucks,25.08173709637939,55.214558035101014,,Coffee Shop
1389,du,25.09900292,55.20474682,Al Barsha 2 Street 98,
1390,The Body Shop,25.098395309936002,55.20477533340454,Al Barsha Mall,Cosmetics Shop
1391,Super Mario Electronics,25.09840836526959,55.20486062109128,"Al Barsha 2 street, 98",Electronics Store
1392,Four Seasons Salon,25.098417625016065,55.204973505176014,Al Barsha Mall,Salon / Barbershop
1393,Sultanate of Dubai,25.095935526498703,55.21849016900769,The Palace,Building
1394,"wakhaw , afghani restaurent",25.095073149030846,55.20466107515024,,Afghan Restaurant
1395,Dubai Courts Al Barsha,25.09368118864427,55.219428729676544,Al Barsha,Courthouse
1396,Cheeky Monkeys Barsha,25.098376576258953,55.20492619336337,Al Barsha Mall,General Entertainment
1397,The Body Shop,25.098362922619287,55.204898373078336,Al Barsha Mall,Cosmetics Shop
1398,Spinneys,25.094969169385642,55.214202011751006,Al barsha 2 Souk extra,Grocery Store
1399,Villa 2 St 28,25.094342,55.205612,,
1400,AMSA - M2 - Atlantis Accomodation,25.085169887497642,55.20855500150586,Jumeirah Village South,Residential Building (Apartment / Condo)
1401,Ferarri World,25.095548439246695,55.20285439656661,,
1402,Oasis Centre,25.16942650049947,55.24157524108887,,Shopping Mall
1403,JustFalafel,25.098907247356895,55.205367577734236,Al Barsha Mall,Falafel Restaurant
1404,Binsna Pharmacy,25.089102,55.21592,Al Barsha,Pharmacy
1405,Tas Heel Business Center,25.098089394100402,55.204691966925196,Al Barsha Mall,Government Building
1406,JNK Beauty Salon,25.08357777707555,55.21947383880615,"1st Floor, Golden Tulip Hotel Al Barsha",Health & Beauty Service
1407,MASSA interior design and architecture,25.092661,55.214289,,Office
1408,The Private Office,25.096768665786737,55.207589593296156,,
1409,Ejari,25.097992,55.204674,,Government Building
1410,Little Greece,25.09853121311624,55.20508611295047,,Deli / Bodega
1411,Angsana Spa,25.08432715841647,55.20539993677073,Marina Walk,
1412,Hamdan Sports Complex,25.0944,55.2176,,Athletics & Sports
1413,Bread Story,25.094877,55.214257,Souq Extra,Bakery
1414,Signature Nail Station,25.09853526108015,55.204995449692895,Al Barsha Mall,Nail Salon
1415,Milkcow Cafe,25.08333622426018,55.20795094593361,Trident Grand Mall,Ice Cream Shop
1416,Dubai Department of Economic Development,25.0983,55.2048,Al Barsha Mall,Government Building
1417,Al Tabu Property Conveyancer,25.098127,55.205272,Al Barsha,Business Center
1418,Albarsha Co-op,25.09883907034164,55.20524353487422,,Market
1419,al magara gents salon صالون المغارة,25.08322645875893,55.20933704406151,,Health & Beauty Service
1420,Nazeeh,25.098822,55.205313,Al Barsha,Health & Beauty Service
1421,Waybeh,25.094687,55.214188,,Coffee Shop
1422,Atm ADIB,25.098682,55.205376,,ATM
1423,صالون سمايل,25.094904,55.214629,,Salon / Barbershop
1424,RPG,25.095328,55.221991,Al Barsha,
1425,Madinat Al Wafa Grocery بقالة مدينة الوفاء,25.08739664237049,55.20387907526603,Al Barsha By A Mosque,Grocery Store
1426,Emirates Islamic,25.098702,55.205084,Al Barsha Mall,Bank
1427,KFC,25.080863952036072,55.21577163744171,Al Khail Rd,Fast Food Restaurant
1428,Karji,25.098976,55.205416,,Watch Shop
1429,Chocolala,25.098648406211037,55.20532234729953,Al Barsha Mall,Candy Store
1430,Souq Extra,25.09484654760201,55.21426289343835,Al Barsha,Grocery Store
1431,AlMumayaz Vehicle Testing - RTA,25.098196513103883,55.20476164119096,"AlBarsha Mall, 1st floor",Automotive Shop
1432,Notary Public,25.098054,55.204732,,Courthouse
1433,Barsha 4,25.080828969086554,55.21577703126823,,Building
1434,Almunira Barbershop,25.094839,55.214686,,Salon / Barbershop
1435,Subway,25.09509153298592,55.21630023405296,Souq Extra,Sandwich Place
1436,Diplomat Saloon,25.094939514976087,55.21418869605093,Al Barsha,Salon / Barbershop
1437,KLAYYA كليّا,25.098891,55.205508,Barsha Mall,Bakery
1438,Dnata Travel,25.098732,55.20534,Albarsha Mall,General Travel
1439,Al Barsha Oasis Grocery بقالة واحة البرشاء,25.093993,55.207394,,Convenience Store
1440,"Dubai Bone and Joint Clinic, Dubai Health Care City",25.094935317702696,55.20407322629537,,Medical Center
1441,Falafel Tahoonah فلافل طاحونة,25.093905,55.207171,Al Barsha 2,Falafel Restaurant
1442,حديقة البرشا 2,25.09289764231599,55.21644473946397,Al Barsha 2,Park
1443,مسجد بلال بن رباح,25.0940757477273,55.21622472005187,البرشاء الثانية,Mosque
1444,Gloria jean's coffees,25.094929315879913,55.21416968597953,Albarsha 2,Café
1445,Royal ascot hotel,25.10103,55.21458,,Hotel
1446,Gourmet beef,25.0912222,55.2093505,Al Barsha,Burger Joint
1447,Second Cup Barsha Mall,25.096,55.2045,Al Barsha Mall,Café
1448,Chickbae,25.093401,55.213193,,Burger Joint
1449,Albarsha 2 Park 1,25.09722077762171,55.22025091232706,Albarsha,Park
1450,Shawarma Extreme,25.08096617213956,55.21604672302668,,Shawarma Place
1451,Zoom,25.080937092954116,55.215906068339144,ENOC,Convenience Store
1452,ZDegree,25.0808983398301,55.21583687971487,Enoc Station,Automotive Shop
1453,Al Rifai,25.098381087589342,55.203474595368,Al Barsha Mall,Gourmet Shop
1454,Wendy's (وينديز),25.080997547912233,55.215743741118516,"Al Khail Road, ENOC Petrol Station, Next to Jumeirah Village Circle",Fast Food Restaurant
1455,Tent Jumeirah,25.09862,55.205209,Barsha Mall,Restaurant
1456,Sheakspear Restaurant,25.098455311692696,55.20479051030228,,Cafeteria
1457,Lily Lashes,25.087234,55.20375,,Health & Beauty Service
1458,Nayomi Beauty Salon,25.0992178,55.20500699999999,Al Barsha Mall,Health & Beauty Service
1459,Barber home,25.083448,55.209426,Barber home,Salon / Barbershop
1460,Male Prayer Room,25.098727,55.205268,Al Barsha mall,Prayer Room
1461,Man'oushe Street,25.100137425907167,55.216532170329174,"Al Barsha Mall, 2nd floor",Bakery
1462,Tasheel,25.098114,55.204713,Barsha mall,General Travel
1463,Al Adedh Baker خباز العاضد,25.096977,55.210226,Al Barsha - Inside A Mosque,Bakery
1464,Barsha Gardan,25.080828969086554,55.21620853848886,,Housing Development
1465,Real Cinema 2,25.080818,55.216166,,Dive Bar
1466,Al Ferdaws Mosque مسجد الفردوس,25.094382607718675,55.20363807678223,Al Barsha,Mosque
1467,مسجد الجسمي Al Jasmi Mosque,25.093573760397124,55.207589593296156,Al Barsha البرشاء,Mosque
1468,Union Coop Masjid,25.097783,55.203631,,Mosque
1469,Yassmin Pharmacy,25.096499151381153,55.21288059525543,Souq Extra,Pharmacy
1470,Daiso دايسو,25.098387228230962,55.204929066437614,Al Barsha Mall - First Floor,Convenience Store
1471,The Evening Walk,25.085833785721782,55.21874368725647,,Other Great Outdoors
1472,ENERGY Metro Station,25.08321360342627,55.20960132212444,,Light Rail Station
1473,Cheekey Monkey,25.098399,55.204955,Al Barsha Mall,Arcade
1474,Maras Turka Cafe,25.098664621108778,55.20516028785541,Al Barsha Mall,Café
1475,Cupagahwa,25.080784,55.215634,ENOC Al Khail Road,Café
1476,GEMS World Academy,25.082256940330105,55.21958113741203,,School
1477,Al Kameelia Flowers,25.098880561803604,55.205362184562674,F17 & 42,Flower Shop
1478,Al Barsha Nursery,25.094171361264383,55.21172636310407,,Nursery School
1479,Diplomat gents salon,25.094935,55.214191,,Salon / Barbershop
1480,Al Barsha Lady Tailoring & Fashion Design,25.093895,55.207357,,Women's Store
1481,Bede Zayed Gents Salon,25.093928,55.207328,Al Barsha,Salon / Barbershop
1482,Yogurt Berry,25.098844710655847,55.205354517759744,Al Barsha Mall,Dessert Shop
1483,Al Zafarana Cafeteria - Al Barsha 2,25.093329,55.213219,,Cafeteria
1484,Gloria Jeans,25.09510824916156,55.214121142463014,Souq Extra,Coffee Shop
1485,sahat al barsha grocery,25.097027,55.210207,,Snack Place
1486,Al Farooj (الفروج) (الفروج),25.098155975341797,55.20447540283203,Al Barsha Mall,Restaurant
1487,Champion Cleaners,25.094892400878965,55.214207442066936,Souq Extra,Laundry Service
1488,Dnp,25.099017,55.205504,Albarsha Mall,Health Food Store
1489,The Health Club,25.093484982013607,55.202671034302675,,Spa
1490,MIPL (Mpac International Players League),25.08072921549005,55.2137705512153,Gems World Academy,Basketball Court
1491,Zain Houseware,25.097698211669922,55.20452117919922,Al Barsha Mall,Shopping Mall
1492,TVC Shooting Location,25.090396470288187,55.20524353487422,,Event Space
1493,مسجد خميس المهيري,25.0984402895508,55.208339266884174,البرشاء 2,Mosque
1494,Mosque Hamda Al Falasi,25.097229861405527,55.21953121680827,Albarsha 2,Mosque
1495,Reef Demashq Restaurant,25.098348,55.204873,Al Barsha Mall,Middle Eastern Restaurant
1496,IMC Medical Center,25.098306,55.204581,,Medical Center
1497,The Children's Garden,25.09448864472926,55.2117661508099,,Nursery School
1498,Emco Express Laundry,25.098131,55.204795,Al Barsha Mall - Ground Floor Beside Al Bastaki Studio,Dry Cleaner
1499,Kaporal @ Dubai Festival City,25.092804,55.206041,,Clothing Store
1500,Barista Espresso,25.098492676073292,55.20504398804142,Al Barsha Mall,Coffee Shop
1501,Royal Armani Flowers,25.09888485903731,55.20554015940342,Barsha Mall,Flower Shop
1502,Ralph Lauren,25.097163750780588,55.21995195473747,Al Barsha,Clothing Store
1503,Second Cup (مقهى سكند كب),25.098474649389853,55.20500084284137,Al Barsha Mall,Café
1504,Home Bakery - Al Barsha,25.099292,55.200085,,Bakery
1505,Vila,25.09757050364733,55.1947814357733,AlBarsha 3,
1506,Al Barsha Pond Park (حديقة بحيرة البرشاء),25.10326755684112,55.20264946229742,Behind Al Mawakeb School,Park
1507,The Barber Shop,25.099002121719714,55.20460392655946,"Galleria Mall Al Barsha, Ground Floor, Unit 9, 329th Rd, Barsha",Salon / Barbershop
1508,Al Barsha Health Center (مركز البرشاء الصحي),25.09756075523087,55.2024678928404,,Hospital
1509,Boots,25.0988,55.2046,Al Barsha Mall,Pharmacy
1510,Dessert Island,25.098147,55.201497,,Food Stand
1511,Culinary Boutique,25.099334,55.200186,,Breakfast Spot
1512,Mothercare (مذركير),25.0988,55.2046,Al Barsha Mall,Baby Store
1513,Starbucks,25.0988,55.2046,Al Barsha Mall,Coffee Shop
1514,Lily Pond Spa,25.09910594607864,55.20406051403349,Al Barsha Mall,Spa
1515,Nata Pura,25.098147,55.201497,KF-08,Coffee Shop
1516,The Galleria Barsha,25.09925,55.200095,,Shopping Mall
1517,Eros House,25.094574,55.197235,Al Barsha 3,Office
1518,Mon Crepecoeur,25.09909781272207,55.20383053757743,Al Bursha Mall Near Gold Gym,Café
1519,مسجد مريم Masjid Mariam,25.10007693339187,55.191233240891506,Barsha,Mosque
1520,BurgerFuel,25.099352,55.204386,Al Barsha Mall,Burger Joint
1521,Al Joud Building,25.105400352423402,55.19408041296871,,Building
1522,Well of Life (current),25.10563957174293,55.20059475369839,Al Barsha,
1523,Cashona Bookshop,25.0952928,55.1955445,Al Barsha 3,Bookstore
1524,Wokyo Noodle Bar,25.102845,55.204059,,Food Stand
1525,Al Rifai,25.097516,55.199457,Al Barsha Mall,Herbs & Spices Store
1526,New West Zone Supermarket - Al Barsha 2 (سوبرماركت المنطقة الغربية الجديدة),25.106062,55.198746,,Supermarket
1527,Darling Divas @ Cheeky Monkeys,25.098546,55.200733,,Playground
1528,برشا,25.096079,55.198235,uae,Soccer Field
1529,Union Metro Station,25.1048,55.203323,,Light Rail Station
1530,Al Mawakeb School,25.10456470426096,55.20174980163574,Barsha,Student Center
1531,AlBarsha Health Clinic,25.097422885194664,55.20309168949076,,Medical Center
1532,Gelaterie,25.102141,55.201829,,
1533,Wafi Mall The Square,25.098077795381347,55.192710738823145,,Shopping Mall
1534,Hangook Mart,25.09842,55.194,Al Barsha,Convenience Store
1535,Al Ammor Restaurant (Al Barsha Branch),25.0952928,55.1955445,Al Barsha 3,Middle Eastern Restaurant
1536,Hyundai Engineering And Construction,25.095293045043945,55.1955451965332,Al Barsha 3,Coworking Space
1537,Adventure HQ,25.099195,55.200408,Galleria Mall Al Barsha,Indoor Play Area
1538,Nayomi,25.099182,55.204124,,Lingerie Store
1539,Alyafai Jewelleries,25.098772,55.204224,,Jewelry Store
1540,Penye Mood,25.099091907933655,55.204073226295364,Al Barsha Mall,Women's Store
1541,Sabz,25.098699,55.203669,Al barsha Mall 1st floor,Halal Restaurant
1542,The Arabic Couch,25.098077795381347,55.192710738823145,Dubai,
1543,Al Ansari Exchange,25.09926063675282,55.20425659156039,Barsha Mall,Currency Exchange
1544,Ice Cream Lab,25.09785,55.203801,Barsha Mall,Ice Cream Shop
1545,Dubai Islamic Bank (بنك دبي اﻹسلامي),25.09927509449231,55.20446503524097,Al Barsha Mall,Bank
1546,Al Fanar Restaurant,25.103262,55.203964,Barsha,Seafood Restaurant
1547,Al Barsha Gardens (حدائق البرشاء),25.10690054011477,55.20139829528741,,Residential Building (Apartment / Condo)
1548,Royal Desert Cafe,25.097534,55.202274,,Cafeteria
1549,Jarnas Salon,25.097141,55.195626,,Salon / Barbershop
1550,Minutes دقائق,25.098224,55.20416,Al Barsha Mall First Floor,Other Repair Shop
1551,Baby Ross Flowers,25.099132,55.204092,Barsha Mall Ground Floor Beside Burger Fuel,Flower Shop
1552,Al Maeakeb,25.106216298823202,55.19972111300738,,High School
1553,Central Film production,25.096652,55.197932,,Office
1554,Rmal Hospitality HQ,25.106989,55.198704,Risas bld,Office
1555,Urban Energy Reebok Run Club,25.10384575993468,55.20120415032025,Al Barsha Park,Athletics & Sports
1556,Juice Master AL BARSHA MALL,25.099504476919325,55.20475275836274,,Juice Bar
1557,BHC,25.098147,55.201497,Barsha 2,Hospital
1558,Chicken tikka inn,25.105901,55.19985,Barsha,Indian Restaurant
1559,Rahal Mobile,25.099221766863995,55.204030081584165,Al Barsha Mall,Electronics Store
1560,Centro Conference Room,25.095874786376953,55.19512176513672,Al Barsha 3,Auditorium
1561,Toast cafe,25.098077795381347,55.192710738823145,Mall of the Emirates,Café
1562,Tasjeel,25.098468,55.204465,,Automotive Shop
1563,On Voyage Cafeteria,25.103346,55.202665,,Cafeteria
1564,Al Mandoos المندوس,25.099228,55.203948,Al Barsha Mall,Shoe Store
1565,Döner & Gyros,25.099427981967196,55.204879933995585,Al Barsha Mall,Turkish Restaurant
1566,Shakespeare and Co,25.09915766418406,55.20412693711095,AL barsha mall,Bakery
1567,Westzone,25.106468,55.198697,,Grocery Store
1568,Gulf Coasts Tyre Plus,25.099072,55.20441,,Auto Workshop
1569,ساحة المطاعم في سوق الامارات مول,25.09456339792182,55.19872884056224,,Food Court
1570,Al Rifai,25.098381087589342,55.203474595368,Al Barsha Mall,Gourmet Shop
1571,Sharaf DG,25.099174379718953,55.20482826225845,Al Barsha Mall,Electronics Store
1572,Shams Al Barsha Cafeteria,25.099749825357588,55.191351587406054,,Cafeteria
1573,Jebal Al Tlas,25.10468,55.196383,"Al Barsha 1, behind MOE, backside City Max Hotel",Moroccan Restaurant
1574,Zalatimoh,25.099474,55.204511,(زلاطيمو),Dessert Shop
1575,Etisalat,25.099079239402105,55.20480129657378,Al Bursha,Electronics Store
1576,Al Haramain Perfumes,25.098744,55.204347,Barsha Mall,Perfume Shop
1577,Dubai Animal Rescue Centre,25.101566337901325,55.1930914836276,Barsha,Other Great Outdoors
1578,Gold's Gym Ladies Al Barsha,25.0987060503886,55.20356612754699,Al Barsha Mall,Gym
1579,Holiday Inn Hotel,25.104364450148537,55.193956386454765,,Hotel
1580,Al Barsha Hall قاعة البرشاء,25.099142,55.202808,Al Barsha,Ballroom
1581,Union Coop Masjid,25.097783,55.203631,,Mosque
1582,فسق و فجور ههه :*,25.105429109386744,55.195229014873966,,Nightclub
1583,Al Barsha Travel Clinic,25.097571,55.202454,"First Floor, Inside Al Barsha Healthcare Center",Medical Center
1584,Dr Nutrition,25.099348,55.204472,,Weight Loss Center
1585,du Arena,25.102067772065872,55.199575507091915,Yas Island,Music Venue
1586,GOLD's GYM,25.098829244902266,55.203760088465685,Barsha Mall,Gym / Fitness Center
1587,Rossella,25.098949110801197,55.204668045043945,Al Barsha Mall,Jewelry Store
1588,phone zone,25.098147,55.201497,,Mobile Phone Shop
1589,Roots,25.1058711370001,55.199203404210365,Ettihad Mall,Salon / Barbershop
1590,Moti Roti,25.103326,55.202855,Barsha Park,Pakistani Restaurant
1591,On The Roof,25.098935,55.192525,,Garden
1592,Man Age Spa,25.099121,55.20401,Al Barsha Mall,Spa
1593,Salibe,25.098077795381347,55.192710738823145,Barsha,Farm
1594,KFC,25.098146325511387,55.192683776953615,Al Barsha,Fast Food Restaurant
1595,Ripe Market,25.10306180355168,55.20307939581194,Al barsha pond park,Market
1596,Call To Prayer,25.098069849330003,55.19273770070118,Uae,Mosque
1597,Magic Carpet,25.097780529580294,55.19295878842133,Dubai,Mosque
1598,Cornucopia Arena,25.0989,55.20395,,Trail
1599,Lung Center (cheeky smoking lounge),25.098969330833782,55.20399232997968,,Rest Area
1600,Klayaa,25.098147,55.201497,,Middle Eastern Restaurant
1601,Lywa Food L.L.C,25.098147,55.201497,,Burger Joint
1602,Dream Guest House,25.095237,55.196398,,Bed & Breakfast
1603,mayabi,25.098807967721452,55.20361481484973,Palm Jumeirah,Seafood Restaurant
1604,City queen grocery,25.100317,55.191849,Barsha,
1605,Kodak Express,25.101267,55.192393,,
1606,Gold Gym Spa,25.098652,55.203747,,Spa
1607,Jamaica Blue,25.101216882533183,55.195730521947134,World Trade Center Mall,Café
1608,Gold's Gym Sale's  Office,25.09896140245805,55.20398154381002,Al Barsha Mall,Office
1609,Chizen Restaurant,25.097780529580294,55.19295878842133,Mall Of Emirates,Chinese Restaurant
1610,House of Sweets,25.107197878921372,55.197822862718155,In Alshaya Building In Barsha,Breakfast Spot
1611,H Collection,25.098262217479153,55.201797372435095,Al Barsha Mall,Women's Store
1612,Dutch Delights,25.099129,55.204708,Al Barsha Mall,Dessert Shop
1613,The Power Shack,25.098984,55.203786,,Snack Place
1614,Studio Al Bastaki استوديو البستكي,25.099094513818187,55.20410558484303,Al Barsha Mall,Photography Lab
1615,Marina Optics (Al Barsha Mall),25.09875,55.203628,Ground level Al Barsha Mall,Optical Shop
1616,City Mountain Laundry,25.099553,55.191349,,Laundry Service
1617,Hail & Zaafaran Sweets,25.09877388395919,55.20404086775992,Al Barsha Mall,Dessert Shop
1618,United Pharmacy,25.09911763186316,55.20209937799893,Al Barsha Mall,Pharmacy
1619,Hungry Potato,25.09922,55.204163,,Cafeteria
1620,Aigner,25.102996188958553,55.19892837268482,Mall of the Emirates,Boutique
1621,Qarya Al Shandaga Restaurant,25.099379637746363,55.204062440115536,Al Barsha Mall,Middle Eastern Restaurant
1622,Hao Yuns Fortune Cookie,25.098876,55.203869,Al Barsha Mall,Fish & Chips Shop
1623,albarsha jogging track,25.103294261002585,55.202584746314265,,Athletics & Sports
1624,Bayti 40,25.10597801208496,55.19567108154297,,Recreation Center
1625,مسجد عباد الرحمن,25.097505026509033,55.195935439661085,البرشاء,Mosque
1626,The Tea cup,25.099179,55.204102,Albarsha Mall,Café
1627,Media Rotana Hotel,25.099641551796573,55.179446525005034,Al Barsha South - TECOM,Hotel
1628,Blumart,25.10028129218231,55.17905294357729,Tecom,Convenience Store
1629,Centerpoint,25.07852457236268,55.148472357920454,Mall Of Emirates,
1630,dubai garden glow,25.101242,55.179553,,Garden
1631,Pregos,25.10007887365995,55.17986285804715,Media Rotana,Italian Restaurant
1632,Happy Valley Dubai Investments Park,25.099900408602114,55.17950044041018,Rotana,Spa
1633,Media Rotana Conference Area,25.099707325650893,55.17951974321072,,Conference Room
1634,Posh,25.099811313747754,55.177902034930064,Grovesnor Business Tower,Nail Salon
1635,Golden Tulip Media Hotel,25.099853,55.179097,,Hotel
1636,Bissan Dental Center,25.099688919718968,55.177893775924495,"Office 1103, Tameem House Tecom",Dentist's Office
1637,Belgian Beer Cafe,25.10122197317185,55.17778343955612,Al Rabee'a 2 St,Hotel Bar
1638,Atana Hotel,25.10217562950518,55.17857186544305,Hessa St,Hotel
1639,"Satori Productions, Al Wasl Building",25.100856636501476,55.179295562051465,,Office
1640,Meeting Room 14,25.099651449004515,55.17939800116946,Media Rotana Hotel,Hotel
1641,Robert Alexander Salon,25.09962111302475,55.17912197268733,,Salon / Barbershop
1642,Crystal Bar,25.101388558848356,55.17761608693607,Grand Mellenium Hotel,Cocktail Bar
1643,Meeting Room 11,25.100175,55.179992,Media Rotana,Hotel
1644,The Terrace,25.099784497773772,55.18001653646166,Media Rotana,Hotel Bar
1645,Nelson's,25.0995942205895,55.18006534973285,"Media Rotana Hotel, Tecom, Al Barsha",Pub
1646,O2 Spa,25.099598,55.179123,Media Rotana Hotel,Spa
1647,Club Rotana Lounge,25.099536,55.179314,,Hotel
1648,BLJ Worldwide Dubai,25.10139048729329,55.178955896380366,,Office
1649,NAL Crewroom,25.100132,55.179812,,Lounge
1650,Rare Club,25.099722941383245,55.179362588783874,Media Rotana,Nightclub
1651,Capitol Tower,25.100666,55.178722,,Building
1652,Connexions Lounge,25.0996798678261,55.17922547219933,Media Rotana,Café
1653,Al Warsan Tower,25.10119082465234,55.1793225197022,Barsha Heights,Residential Building (Apartment / Condo)
1654,Crepes n Shakes,25.10175521409831,55.17952739812551,,Creperie
1655,Carpe Diem Advertising,25.101679275802425,55.17926470023723,Tecom,Office
1656,Nail Care Salon,25.101342706965305,55.17924164677549,"Ground Level, Office Park Building, Dubaï Tecom",Nail Salon
1657,My Malga,25.099284,55.179259,,General College & University
1658,Backpacker 16 Hostel,25.100637,55.178124,,Hostel
1659,Room 502 Grand Millenium,25.1013105838722,55.18077285383919,,Hotel
1660,Mlyoshi Hair&Beauty,25.099565,55.178921,,Nail Salon
1661,Sky Korean Restaurent,25.099905,55.178549,,Korean Restaurant
1662,Rare Restaurant and Steak House,25.099700184955722,55.179036883800705,"Desert Palm Hotel, Al Aweer Road (E 44 Road)",Nightclub
1663,Bluemart Supermarket,25.099383763065674,55.178831891789024,Barsha Heights,Grocery Store
1664,The Cheese Cake Factory,25.100437758737307,55.17922547219933,,
1665,Atana swimming pool,25.102163759249933,55.17850378119091,,Pool
1666,Warsan Hills Tower,25.10158186947707,55.17920150988239,,Office
1667,Diageo,25.0995968404239,55.1777408551944,Grosvenor Business Tower,Office
1668,Bollywood Cafe,25.09976920715038,55.1797915841854,,Speakeasy
1669,Philo Gents Salon,25.099662,55.179052,Golden Tulip,Health & Beauty Service
1670,Emirates NBD,25.099402325874294,55.17830087802693,,Bank
1671,Seattle's Best Coffee,25.099295040889984,55.17834126669097,Grosvenor Business Tower,Coffee Shop
1672,Garden Restaurant at Atana Hotel,25.102201062148403,55.1785845052668,"Tecom, Hessa Street",Buffet
1673,MARBAIYA LOUNGE & CAFE,25.18433274477136,55.256091375426216,Al Habtoor City,Lounge
1674,Bodylines,25.09980082743252,55.17968790602927,Media Rotana,Gym
1675,Golden Tulip  Al Thanyah,25.09990290306818,55.17908177076512,Opposite Media City,Hotel
1676,Atana Gym,25.101672,55.178867,,Gym
1677,Al Madina Mini Mart,25.10166943414101,55.17924010638361,Al Warsan Tower,Convenience Store
1678,American School Of Dubai Track Field,25.10133563799869,55.17922008067461,,College Track
1679,Fitness Atana Hotel,25.101452,55.178603,Al Thanya First,Gym
1680,SPA ZONE,25.102142727971422,55.17862701503212,,Spa
